id,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
54,1.0261,0.7541,0.6132,2.3269,1.3674,1.4758,1.3102,1.5257,1.1192,2.1293,1.0882,1.4503,1.5764,2.1728,2.2008,0.4802,1.7321,2.1794,1.2947,1.9536,1.2361,1.5591,2.2078,2.0686,1.6018,1.983,1.9416,2.3801,2.187,1.31,1.0162,1.1885,1.0744,1.7638,1.6917,0.6599,1.7591,1.218,0.202,1.3956
55,1.0236,0.749,0.6084,2.3235,1.3645,1.4812,1.3156,1.5215,1.1227,2.1254,1.0958,1.4556,1.5787,2.1704,2.1997,0.4865,1.7366,2.177,1.2974,1.9531,1.2305,1.5581,2.2063,2.0661,1.6013,1.9803,1.943,2.3784,2.1868,1.3083,1.0113,1.1827,1.0756,1.7653,1.6886,0.6657,1.7605,1.2178,0.2084,1.3962
56,1.0392,0.9069,0.812,2.4961,1.4013,1.563,1.3475,1.5534,1.2413,2.3034,1.1413,1.637,1.7895,2.375,2.3902,0.5486,1.9169,2.3824,1.5084,2.1341,1.4237,1.6136,2.4067,2.2732,1.8029,2.1824,2.1438,2.561,2.4,1.5254,1.0325,1.1933,1.2138,1.9488,1.8781,0.7424,1.8879,1.3313,0.1682,1.527
57,0.919,0.7131,0.6428,2.3062,1.2658,1.4893,1.3014,1.4125,1.1286,2.1113,1.1216,1.5434,1.6643,2.196,2.2152,0.5007,1.8067,2.204,1.3965,1.9642,1.2426,1.4826,2.2307,2.0958,1.6361,2.0011,1.9958,2.3811,2.2425,1.3705,0.8925,1.056,1.0682,1.7993,1.6913,0.6795,1.7477,1.1803,0.2316,1.3775
58,0.8995,0.7055,0.646,2.296,1.2476,1.4567,1.268,1.3984,1.0989,2.1037,1.088,1.5216,1.6514,2.189,2.2011,0.4671,1.7839,2.1972,1.3855,1.9471,1.2471,1.4596,2.2198,2.0901,1.6229,1.9943,1.9792,2.3673,2.2325,1.3679,0.8807,1.0482,1.043,1.779,1.6827,0.6462,1.7218,1.1564,0.2118,1.3531
59,0.8841,0.7039,0.6541,2.2907,1.2336,1.4279,1.2377,1.3883,1.0739,2.101,1.057,1.504,1.6428,2.1869,2.1922,0.4364,1.7655,2.1951,1.3785,1.9352,1.2558,1.4409,2.2138,2.089,1.6147,1.9922,1.9674,2.3586,2.227,1.3696,0.8731,1.0441,1.0231,1.7637,1.6792,0.6163,1.7009,1.1377,0.1939,1.3339
60,0.8695,0.7036,0.6636,2.2859,1.2202,1.3992,1.2075,1.3789,1.0492,2.0989,1.026,1.4869,1.6347,2.1851,2.1837,0.4058,1.7475,2.1935,1.3722,1.9238,1.2652,1.4226,2.2083,2.0885,1.6072,1.9906,1.956,2.3503,2.222,1.3719,0.8665,1.0409,1.0038,1.7488,1.6762,0.5865,1.6803,1.1195,0.1796,1.3151
61,0.8559,0.7048,0.6744,2.2815,1.2075,1.3706,1.1773,1.3701,1.0249,2.0972,0.9951,1.4702,1.6273,2.1838,2.1756,0.3754,1.7299,2.1923,1.3666,1.9129,1.2754,1.4048,2.2032,2.0884,1.6002,1.9896,1.9451,2.3424,2.2175,1.3751,0.8611,1.0386,0.985,1.7344,1.6738,0.557,1.6601,1.102,0.17,1.2969
62,0.8431,0.7073,0.6864,2.2775,1.1955,1.3421,1.1472,1.3619,1.0009,2.0959,0.9642,1.454,1.6204,2.183,2.1679,0.3451,1.7127,2.1916,1.3617,1.9024,1.2862,1.3875,2.1985,2.0888,1.5938,1.989,1.9346,2.3349,2.2133,1.3789,0.8567,1.0373,0.967,1.7204,1.6721,0.5277,1.6402,1.085,0.1659,1.2791
63,0.8314,0.7112,0.6997,2.274,1.1843,1.3138,1.1171,1.3545,0.9774,2.0952,0.9333,1.4383,1.6141,2.1826,2.1607,0.315,1.6959,2.1913,1.3575,1.8923,1.2977,1.3707,2.1942,2.0896,1.588,1.9889,1.9246,2.3278,2.2096,1.3834,0.8535,1.0369,0.9496,1.7069,1.6709,0.4986,1.6207,1.0687,0.1677,1.2619
64,0.8207,0.7165,0.7141,2.2709,1.1737,1.2856,1.0872,1.3477,0.9544,2.0949,0.9024,1.4232,1.6083,2.1827,2.1539,0.2852,1.6794,2.1915,1.354,1.8827,1.3098,1.3544,2.1904,2.0909,1.5828,1.9893,1.9151,2.3211,2.2064,1.3886,0.8514,1.0375,0.933,1.6939,1.6703,0.4698,1.6015,1.0531,0.1751,1.2452
65,0.8111,0.7231,0.7296,2.2682,1.1639,1.2576,1.0573,1.3416,0.9318,2.0951,0.8716,1.4085,1.6032,2.1833,2.1475,0.2558,1.6635,2.1921,1.3512,1.8736,1.3226,1.3386,2.1871,2.0927,1.5782,1.9902,1.906,2.3148,2.2036,1.3945,0.8505,1.039,0.9171,1.6813,1.6703,0.4413,1.5828,1.0382,0.1876,1.2291
66,0.8026,0.731,0.7461,2.2659,1.1549,1.2297,1.0275,1.3363,0.9097,2.0957,0.8408,1.3945,1.5987,2.1842,2.1416,0.2269,1.6479,2.1932,1.3492,1.865,1.336,1.3234,2.1842,2.095,1.5742,1.9917,1.8974,2.3089,2.2012,1.4011,0.8507,1.0415,0.902,1.6692,1.6708,0.4133,1.5644,1.0241,0.2042,1.2136
